sensor_controller-acc_x,sensor_controller-acc_y,sensor_controller-acc_z,sensor_controller-altitude,sensor_controller-altitude_gps,sensor_controller-gra_x,sensor_controller-gra_y,sensor_controller-gra_z,sensor_controller-heading,sensor_controller-latitude,sensor_controller-longitude,sensor_controller-pitch,sensor_controller-press,sensor_controller-roll,sensor_controller-temp
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
0.0,0.0,0.0,133.94724445654907,,0.0,0.0,0.0,0.0,,,0.0,997.889940032959,0.0,26.05230779578915
